Date: 4 OCTOBER 2022
Kyler,Eik,96651753560,1.92,25,3,MARCH,1974,0,9,3,4,5,1
Gavyn,Vestli,28807673044,1.61,25,24,NOVEMBER,1974,0,1,3,8,6,9
Mustafa,Ruud,91838683172,1.68,25,19,JANUARY,1974,0,2,3,2,8,7
Muhammad,Larsson,40136714183,1.86,25,24,APRIL,1974,0,7,9,1,8,4
Dario,Bårdsen,02151238622,2.19,25,19,JUNE,1974,0,8,8,2,7,3
Reynaldo,Rønning,82972044916,1.66,25,13,OCTOBER,1974,0,9,5,2,8,8
Dontae,Lea,51153902255,1.97,25,8,NOVEMBER,1974,0,7,5,2,4,3
Gustavo,Rusten,61407001028,2.38,25,14,MARCH,1974,0,4,4,5,2,7
Keyon,Urdal,57620117717,1.68,25,1,DECEMBER,1974,0,1,1,8,4,3
Omari,Strømme,08640016726,2.29,25,31,JANUARY,1974,0,6,1,1,4,8
Marlon,Furulund,04206197317,1.72,25,7,FEBRUARY,1974,0,2,4,7,1,9
Derrick,Lorentsen,26074614406,2.09,25,5,JULY,1974,0,5,2,8,2,4
Melvin,Vedvik,63258879160,1.60,25,10,AUGUST,1974,0,7,4,3,6,4
Diego,Arntsen,02571871827,1.69,25,4,MARCH,1974,0,4,4,7,2,6
Orlando,Akhtar,57123552010,2.05,25,11,JUNE,1974,0,3,9,6,7,8
Brenton,Moi,22717863243,2.37,25,8,MAY,1974,0,8,3,1,5,2
Evan,Berntsen,78726540340,1.79,25,8,MAY,1974,0,3,1,3,6,1
Marcel,Engan,54906971579,2.03,25,5,DECEMBER,1974,0,3,7,2,7,6
Kadin,Skog,56688370862,1.67,25,2,SEPTEMBER,1974,0,5,8,1,9,9
Ellis,Blom,38065544063,2.36,25,22,DECEMBER,1974,0,8,4,9,7,2
Jalen,Kvalvik,89147779460,2.03,26,14,AUGUST,1973,0,3,8,1,8,7
Rodney,Elstad,08557338338,1.72,26,8,AUGUST,1973,0,6,8,8,8,9
Nathen,Nordheim,24899100014,2.15,26,21,SEPTEMBER,1973,0,8,9,5,7,1
Dennis,Fjørtoft,06400588450,2.19,26,25,NOVEMBER,1973,0,1,4,5,7,9
Ayden,Røe,84784674232,1.74,26,25,AUGUST,1973,0,6,7,8,9,7
Clinton,Jørgensen,21373120673,1.68,26,24,APRIL,1973,0,4,6,1,7,3
Andres,Furnes,91750975923,2.39,26,21,MAY,1973,0,8,1,8,5,3
Collin,Strømme,63207184564,2.39,26,22,JANUARY,1973,0,8,8,9,5,9
Khalid,Røstad,53757801936,2.11,26,8,OCTOBER,1973,0,1,1,8,3,7
Jeffery,Brevik,99201033512,2.21,26,1,JANUARY,1974,0,4,4,7,8,9
Tyson,Heiberg,35447704589,1.94,26,29,DECEMBER,1973,0,4,4,8,7,8
Gunner,Møller,52305297066,1.72,26,5,MARCH,1973,0,9,7,9,4,2
Mathew,Ulvestad,57727123844,1.90,26,10,JULY,1973,0,8,8,3,1,2
Julian,Nylund,50784121864,1.93,26,17,AUGUST,1973,0,5,3,5,7,3
Mike,Rosseland,69506399687,1.63,26,29,JANUARY,1973,0,1,8,5,4,4
Hector,Sjursen,92778805919,2.03,26,15,NOVEMBER,1973,0,2,3,8,6,1
Jakobe,Skogli,76043060423,2.27,26,8,NOVEMBER,1973,0,2,2,3,3,8
Richard,Fossen,18679623107,1.65,26,3,MARCH,1973,0,6,4,8,5,7
William,Jacobsen,90390791459,2.24,26,12,NOVEMBER,1973,0,4,5,7,2,1
Walter,Nerland,88041848053,1.67,26,26,NOVEMBER,1973,0,5,2,6,1,4
Conrad,Syversen,86942646583,1.72,26,29,MAY,1973,0,5,3,2,8,3
Cale,Skogstad,60257117400,1.64,26,22,SEPTEMBER,1973,0,3,7,6,5,6
Syed,Gjesdal,23414309741,1.75,26,24,FEBRUARY,1973,0,4,3,3,3,4
Reagan,Walle,73746252177,2.26,26,6,MARCH,1973,0,9,1,1,2,2
Nathaniel,Bjerknes,81187892722,1.89,26,11,OCTOBER,1973,0,4,1,9,9,1
Dustin,Brekke,60692224383,1.91,26,21,SEPTEMBER,1973,0,8,9,1,7,1
Jacoby,Nguyen,55302374139,1.63,26,31,MAY,1973,0,5,8,3,9,3
Maximo,Waage,00590806517,1.66,26,24,JULY,1973,0,7,3,1,1,6
Wesley,Hellerud,68828803557,1.92,26,4,MAY,1973,0,9,4,5,8,3
Ricardo,Tollefsen,05199395661,2.10,26,2,MARCH,1973,0,5,7,9,4,9
Eliseo,Falch,61714949346,1.91,26,24,DECEMBER,1973,0,8,5,2,2,3
Ismael,Reiersen,76223142169,1.76,26,11,DECEMBER,1973,0,8,7,3,6,9
Rodrigo,Hjelmeland,49964456676,2.08,26,13,JUNE,1973,0,9,7,6,9,3
Johnathon,Wik,90944095574,2.07,26,30,MAY,1973,0,4,4,4,9,1
Jaylan,Angell,72194359533,2.05,26,4,JUNE,1973,0,2,1,6,4,3
Kai,Refsnes,38142191222,2.14,26,24,DECEMBER,1973,0,1,1,4,6,9
Ulysses,Dammen,46684000644,2.07,26,17,JANUARY,1973,0,5,9,6,3,6
Caiden,Vollan,62433480400,2.32,26,16,NOVEMBER,1973,0,5,6,7,2,2
Adam,Dybvik,89373983338,1.72,26,25,JANUARY,1973,0,6,3,4,1,7
Daquan,Eikeland,01981972829,1.65,26,26,JULY,1973,0,8,2,7,2,8
Efrain,Nygaard,92376426173,2.12,26,6,NOVEMBER,1973,0,7,4,5,4,5
Chris,Strømsnes,11303347421,1.80,26,1,FEBRUARY,1973,0,6,2,4,6,4
Gaven,Thorvaldsen,39341208015,1.87,26,19,DECEMBER,1973,0,5,8,6,5,4
Asher,Solstad,95450793441,1.86,26,4,MARCH,1973,0,8,1,6,3,1
Easton,Sæbø,19028269130,2.32,26,19,NOVEMBER,1973,0,2,2,9,6,2
Kayden,Stenseth,65628646320,1.80,26,12,AUGUST,1973,0,8,8,2,7,3
Syed,Wangen,66648320622,2.04,26,27,OCTOBER,1973,0,5,8,4,7,8
Tomas,Homme,20737939944,2.02,26,5,MARCH,1973,0,4,7,5,2,7
Emmanuel,Bruvik,78570552666,2.29,26,18,MARCH,1973,0,8,9,6,9,9
Garret,Løkken,90898981569,1.83,26,13,JUNE,1973,0,2,3,6,8,8
Jefferson,Hovden,26513935425,1.96,26,6,JULY,1973,0,8,8,5,5,5
Keanu,Bjelland,43488235041,2.01,27,7,OCTOBER,1972,0,6,2,4,1,1
Tavion,Lange,69689782273,2.21,27,14,NOVEMBER,1972,0,5,5,6,6,5
Rudy,Haugen,60853254344,2.36,27,26,MAY,1972,0,1,2,5,9,2
Austyn,Leirvik,82500379214,1.65,27,6,FEBRUARY,1972,0,7,1,3,4,4
Holden,Rise,45664849197,2.09,27,22,APRIL,1972,0,1,8,6,8,8
Avery,Roald,28466530619,2.05,27,13,JANUARY,1972,0,2,4,3,1,9
Blake,Egge,31516861561,2.12,27,3,JUNE,1972,0,5,9,6,2,6
Osvaldo,Netland,49133446156,2.35,27,9,FEBRUARY,1972,0,2,7,7,2,4
Kale,Solhaug,50124681876,1.67,27,9,AUGUST,1972,0,8,7,3,6,2
Kenneth,Evensen,69489165999,2.28,27,27,OCTOBER,1972,0,3,4,8,3,5
Sebastian,Hussain,20017024342,2.28,27,11,FEBRUARY,1972,0,2,2,6,3,2
Dashawn,Sveum,50398337980,1.71,27,2,JUNE,1972,0,8,9,7,9,1
Ramon,Egge,02966311756,2.30,27,2,SEPTEMBER,1972,0,1,5,9,4,4
Phoenix,Angell,41863937604,2.32,27,12,MAY,1972,0,9,1,9,6,3
Kristofer,Holter,25268894137,2.40,27,29,APRIL,1972,0,5,8,9,7,1
Camron,Solheim,33687818705,2.24,27,23,FEBRUARY,1972,0,5,1,4,5,3
Jarrod,Salvesen,99603015716,1.88,27,6,AUGUST,1972,0,3,3,9,2,7
Lee,Haaland,59091871026,2.15,27,25,APRIL,1972,0,7,8,3,4,3
Maximillian,Opheim,94094816170,1.90,27,27,APRIL,1972,0,9,3,9,7,6
Solomon,Stokke,03640737499,2.13,27,3,MAY,1972,0,4,3,9,9,9
Lukas,Fjellheim,21090325719,1.74,27,10,NOVEMBER,1972,0,7,9,1,8,9
Heath,Midttun,92213147838,2.10,27,3,JANUARY,1972,0,2,1,3,6,6
Blaise,Holmen,03053814080,1.81,27,26,SEPTEMBER,1972,0,9,6,7,2,3
Ismael,Pedersen,27923701201,1.85,27,23,JANUARY,1972,0,6,3,8,4,4
Jean,Fagerheim,16859432940,2.28,27,13,MAY,1972,0,9,4,5,6,8
Ahmad,Vinje,38693965756,1.74,27,29,OCTOBER,1972,0,3,4,6,1,8
Pierre,Langseth,36627849736,2.03,27,14,SEPTEMBER,1972,0,7,3,8,9,7
Lisandro,Oftedal,10637118894,2.16,27,1,AUGUST,1972,0,6,9,8,1,4
Kian,Gjelsvik,24070581097,2.36,27,8,FEBRUARY,1972,0,1,7,4,2,6
Terrence,Mikkelsen,81884935088,2.36,27,23,JULY,1972,0,8,9,4,3,9
Emmett,Melby,45349047477,1.97,27,15,SEPTEMBER,1972,0,8,8,6,6,6
Emiliano,Kvåle,35682815624,1.74,27,14,MARCH,1972,0,3,3,2,7,3
Colton,Bergmann,20955605498,2.15,27,26,SEPTEMBER,1972,0,7,7,9,2,3
Deven,Opheim,12333835123,2.01,27,19,JANUARY,1972,0,8,2,4,9,8
Aditya,Åsheim,32572206934,1.75,27,11,JUNE,1972,0,9,6,3,3,5
Samir,Eggen,48317437314,2.35,27,28,SEPTEMBER,1972,0,2,7,8,4,5
Jayden,Omar,24374812205,1.63,27,27,MAY,1972,0,2,6,5,1,6
Bennett,Arnesen,39362324591,1.68,27,14,MARCH,1972,0,3,4,1,9,9
Jovani,Risnes,52659415152,2.30,27,6,MARCH,1972,0,4,1,2,4,5
Riley,Farstad,16368917005,2.30,27,29,JULY,1972,0,5,2,8,7,9
Martin,Brynildsen,25304971550,2.14,27,25,MAY,1972,0,1,7,9,5,8
London,Refsnes,95047998119,2.20,27,22,JULY,1972,0,9,6,2,4,5
Elmer,Albertsen,79070104008,2.01,27,28,FEBRUARY,1972,0,7,7,3,8,3
Osvaldo,Krogh,33774643472,1.65,27,28,JULY,1972,0,3,3,2,7,5
Rhett,Nyborg,21635101730,1.77,27,20,FEBRUARY,1972,0,7,3,9,6,1
Luca,Ahmed,66479858719,2.09,27,23,MAY,1972,0,4,8,2,3,3
Jair,Thune,73273063453,1.95,27,23,DECEMBER,1972,0,9,7,7,2,4
Wyatt,Johnson,40098867155,2.25,28,2,JANUARY,1971,0,2,4,8,2,6
Jaylon,Lindstrøm,67351579515,1.71,28,1,JUNE,1971,0,4,7,2,6,3
Alexandre,Lorentzen,43868841281,2.38,28,27,DECEMBER,1971,0,1,4,5,8,8
Josef,Myren,21087764944,1.92,28,17,SEPTEMBER,1971,0,2,7,8,7,3
Garret,Vold,75243230336,2.04,28,22,NOVEMBER,1971,0,9,4,3,6,9
Malcolm,Falch,53906982131,1.90,28,26,FEBRUARY,1971,0,6,8,7,1,7
Nestor,Lauritsen,06726797184,2.26,28,11,MAY,1971,0,3,7,8,5,4
Kian,Thoresen,86989656103,2.29,28,12,JANUARY,1971,0,4,2,6,6,2
Conner,Løkken,36277865819,2.36,28,13,FEBRUARY,1971,0,1,1,8,8,1
Terry,Sørlie,73332652177,1.64,28,27,AUGUST,1971,0,6,6,1,1,6
Frederick,Sannes,43483930705,1.93,28,13,JULY,1971,0,8,4,5,7,9
Kayden,Vestby,65565909903,2.27,28,23,FEBRUARY,1971,0,1,3,8,7,7
Spencer,Sørgård,89634141658,1.69,28,30,AUGUST,1971,0,5,8,1,6,8
Shaun,Rosland,62676473813,1.66,28,31,OCTOBER,1971,0,1,5,9,8,3
Johnathon,Sandal,11006153359,2.22,28,24,JULY,1971,0,8,5,5,7,6
Derrick,Mikkelsen,18853365088,1.89,28,11,AUGUST,1971,0,2,8,3,6,6
Kennedy,Ramberg,02241909892,2.12,28,31,JULY,1971,0,9,9,1,6,3
Shemar,Lillevik,22134746335,1.84,28,5,JANUARY,1971,0,2,7,9,3,6
Blaine,Arntsen,43594509714,2.38,28,2,MAY,1971,0,7,6,3,1,4
Irving,Hussain,88033995880,1.69,28,3,JANUARY,1971,0,6,2,4,3,3
Gannon,Bang,67145173550,1.94,28,23,FEBRUARY,1971,0,1,2,1,6,3
Malakai,Hage,57958616438,2.10,28,6,SEPTEMBER,1971,0,8,8,1,1,9
Rylan,Mohammed,13224499063,2.38,28,23,JULY,1971,0,7,3,8,6,7
Kenneth,Tran,18526814053,1.65,28,5,OCTOBER,1971,0,1,1,9,2,4
Jonas,Berntsen,25490000994,1.79,28,20,JANUARY,1971,0,4,1,4,9,1
Kennedy,Enger,55649506209,1.88,28,12,AUGUST,1971,0,1,4,9,7,8
Colton,Moen,15861887067,2.10,28,18,MARCH,1971,0,6,6,9,8,3
Jarrod,Lunden,66730650740,1.92,28,7,AUGUST,1971,0,1,8,9,1,9
Elliott,Schmidt,19152204708,2.04,28,22,JULY,1971,0,2,5,6,1,6
Kaleb,Bogen,54700585022,1.96,28,14,AUGUST,1971,0,2,4,4,7,4
Karl,Stang,95872129311,2.23,28,7,SEPTEMBER,1971,0,3,6,1,6,5
Vincent,Nyhus,56854144081,2.21,28,11,MAY,1971,0,4,9,8,5,6
Jared,Ueland,41237347935,2.13,28,15,APRIL,1971,0,9,4,3,4,4
Deon,Bore,09617510720,2.09,28,8,APRIL,1971,0,1,3,6,4,7
Jovan,Strøm,32266690149,1.69,28,2,JUNE,1971,0,2,1,4,8,3
Alfonso,Andersson,20787306412,2.17,28,9,FEBRUARY,1971,0,6,3,8,1,8
Seth,Halvorsen,80875089848,2.27,28,16,DECEMBER,1971,0,8,2,2,4,1
Caden,Fjellheim,13924336493,2.27,28,30,OCTOBER,1971,0,9,1,2,9,8
Holden,Bjørnstad,01973186463,2.11,28,28,NOVEMBER,1971,0,8,6,9,8,9
Anderson,Heggem,65533948726,1.93,28,20,JANUARY,1971,0,5,5,8,9,7
Darius,Søberg,55236612737,2.02,28,17,OCTOBER,1971,0,3,5,6,1,8
Elliott,Svendsen,19438224445,2.17,28,22,JUNE,1971,0,7,3,1,2,7
Jonathan,Tveter,86095632342,1.99,28,15,FEBRUARY,1971,0,7,9,5,9,2
Rashad,Bergesen,13506901478,2.03,28,24,MARCH,1971,0,2,5,1,9,3
Giovanny,Nyland,96154958616,1.83,28,11,AUGUST,1971,0,5,6,2,8,2
Marcel,Simonsen,97004117701,1.94,29,29,JUNE,1970,0,7,1,6,9,1
Carlton,Eliassen,90669966183,1.64,29,19,AUGUST,1970,0,9,9,3,8,9
Marc,Søyland,78753754550,1.82,29,6,JUNE,1970,0,5,5,2,3,4
Antwan,Akhtar,33259432819,2.16,29,14,NOVEMBER,1970,0,1,9,2,6,3
Aryan,Bråten,03198705939,1.89,29,7,FEBRUARY,1970,0,2,5,1,7,3
Austyn,Helle,41701669447,2.10,29,30,DECEMBER,1970,0,9,9,7,5,9
Cole,Fjørtoft,64361451074,1.96,29,11,APRIL,1970,0,2,7,4,7,2
Jared,Terjesen,00575810230,1.73,29,21,JANUARY,1970,0,2,9,8,8,4
August,Danielsen,36317280260,2.30,29,6,AUGUST,1970,0,9,5,6,5,1
Perry,Hussain,98436710984,2.14,29,29,MARCH,1970,0,8,6,4,3,1
Gerald,Skar,50323992706,2.13,29,16,MAY,1970,0,2,9,5,6,5
Trystan,Ovesen,95165006577,2.20,29,12,JANUARY,1970,0,8,6,8,6,9
Maurice,Fredheim,69868748444,2.14,29,10,JANUARY,1970,0,8,3,8,2,8
Dwight,Sanden,80602465243,2.28,29,3,OCTOBER,1970,0,6,3,4,8,3
Kole,Enge,82972424286,2.40,29,18,SEPTEMBER,1970,0,7,5,4,9,1
Jerry,Bergli,10674025500,1.68,29,29,JUNE,1970,0,3,8,8,2,7
Louis,Straume,13271483854,1.95,29,1,JULY,1970,0,5,7,8,4,1
Jayson,Fagerheim,67687108366,2.18,29,9,MAY,1970,0,9,2,9,9,5
Terry,Tobiassen,67728439130,2.17,29,2,JUNE,1970,0,3,5,1,6,7
Tate,Lorentzen,33285927658,2.22,29,11,AUGUST,1970,0,1,3,6,1,6
Jamil,Rosland,39801846740,1.89,29,4,FEBRUARY,1970,0,8,8,9,8,7
Nathanial,Vo,33363502544,2.34,29,25,SEPTEMBER,1970,0,1,2,7,7,5
Justus,Isaksen,51988392066,2.07,29,3,DECEMBER,1970,0,8,9,7,3,7
Darnell,Østli,77358280884,1.91,29,10,APRIL,1970,0,2,6,8,2,9
Antony,Ueland,65584874494,2.07,29,19,JULY,1970,0,9,9,2,3,6
Santos,Solvang,28216634338,2.35,29,4,MAY,1970,0,9,2,9,8,9
Sam,Olaisen,97565415771,2.36,29,24,JUNE,1970,0,2,3,7,9,3
Charles,Lothe,65993313067,2.23,29,4,FEBRUARY,1970,0,1,2,3,2,1
Jaydon,Vågen,30729670126,1.93,29,13,AUGUST,1970,0,8,3,6,1,8
Jaylen,Stenersen,82708905900,1.97,29,10,JULY,1970,0,7,3,7,8,9
Joan,Erlandsen,20589564592,2.22,29,10,JUNE,1970,0,1,1,2,3,1
Misael,Sund,19948700359,1.60,29,12,FEBRUARY,1970,0,8,3,1,5,9
Adam,Christoffersen,74234595790,1.78,29,18,AUGUST,1970,0,9,4,7,4,7
Colten,Kleven,87396766919,1.72,29,9,DECEMBER,1970,0,9,3,5,9,8
Wade,Olufsen,53970591205,1.60,29,7,JUNE,1970,0,1,4,5,4,9
Brycen,Steinsvik,58213829294,1.97,29,16,OCTOBER,1970,0,1,2,6,9,6
Braydon,Brenden,05876877058,1.90,29,19,DECEMBER,1970,0,6,5,4,3,1
Karl,Pham,63814253171,2.13,29,9,NOVEMBER,1970,0,2,4,8,1,4
Tavion,Foss,67439222844,1.68,30,18,JUNE,1969,0,4,3,5,1,4
Louis,Løvaas,29079296691,1.90,30,20,JANUARY,1969,0,1,9,5,3,6
Alessandro,Gjelsvik,87255350022,1.75,30,14,OCTOBER,1969,0,7,4,5,9,2
Treyton,Straume,74936511263,2.06,30,1,JULY,1969,0,9,2,8,1,2
Joshua,Strøm,48953976044,2.26,30,22,SEPTEMBER,1969,0,3,3,1,4,2
Sidney,Hansen,18819042927,2.29,30,2,MAY,1969,0,9,2,2,1,3
Cory,Salvesen,96803390220,1.77,30,8,AUGUST,1969,0,9,7,1,9,2
Reid,Johansson,82423669600,2.16,30,24,JANUARY,1969,0,8,5,8,3,1
Keaton,Enoksen,46158321946,1.64,30,6,MARCH,1969,0,2,2,2,4,6
Jorden,Thoresen,50337329613,1.85,30,28,JULY,1969,0,8,4,3,8,3
Larry,Ofstad,83494775535,2.03,30,20,FEBRUARY,1969,0,7,8,1,3,5
Dylan,Eggen,09522167935,2.39,30,24,DECEMBER,1969,0,7,3,1,7,3
Jagger,Lien,96800374809,2.16,30,17,FEBRUARY,1969,0,4,5,2,7,7
Asher,Bugge,61207098783,1.62,30,6,MARCH,1969,0,3,9,9,1,7
Curtis,Bratland,24970596850,1.79,30,10,FEBRUARY,1969,0,8,8,6,3,3
Alan,Stensrud,78088043813,2.36,30,13,APRIL,1969,0,5,9,9,9,4
Titus,Sund,01359056310,1.98,30,24,JANUARY,1969,0,2,5,7,7,3
Cullen,Ibrahim,99532749917,1.88,30,19,FEBRUARY,1969,0,4,4,2,2,4
Kian,Fredriksen,21332727707,2.34,30,1,MARCH,1969,0,2,6,2,7,6
Angelo,Granheim,24522105479,1.73,30,14,NOVEMBER,1969,0,8,4,2,5,4
Sebastian,Øverli,70249642421,2.05,30,14,FEBRUARY,1969,0,5,5,9,2,5
Shamar,Øverås,41975315574,1.81,30,2,MARCH,1969,0,2,7,1,1,1
Bradyn,Pettersen,09900322284,2.11,30,28,DECEMBER,1969,0,3,1,2,6,2
Jovany,Thomsen,19141325850,1.97,30,20,OCTOBER,1969,0,3,6,8,9,9
Isaac,Nymoen,09570639382,2.16,30,27,MARCH,1969,0,9,8,5,5,2
Yosef,Hauge,84575387976,1.75,30,9,SEPTEMBER,1969,0,4,9,9,7,6
Malachi,Brustad,33014360026,1.82,30,6,MARCH,1969,0,6,8,8,4,6
Quinn,Hogstad,92485614963,2.08,30,9,MARCH,1969,0,5,3,5,9,4
Dane,Opdal,30619210291,2.33,30,31,DECEMBER,1969,0,5,3,3,2,8
Aditya,Richardsen,42812388533,1.95,30,30,SEPTEMBER,1969,0,8,4,3,5,5
Rohan,Refsnes,79358595523,1.97,30,8,JUNE,1969,0,5,3,8,6,3
Moses,Bruland,20494684720,1.96,30,3,DECEMBER,1969,0,2,2,5,9,9
Jabari,Riise,48489293394,2.37,30,17,APRIL,1969,0,7,9,8,6,8
Reese,Brynildsen,91811699876,1.70,30,21,NOVEMBER,1969,0,5,7,6,6,9
Tyrell,Mork,96698730753,1.99,30,20,AUGUST,1969,0,9,8,5,7,4
Cedric,Hole,83135977595,2.24,31,15,JUNE,1968,0,3,9,9,5,9
Colton,Nakken,38373652136,2.10,31,26,AUGUST,1968,0,3,8,2,4,9
Marshall,Brynildsen,05263307773,1.84,31,5,DECEMBER,1968,0,4,9,3,6,3
Milo,Karlstad,63476446445,2.29,31,14,FEBRUARY,1968,0,1,3,8,8,3
Damon,Sæter,24552796117,1.61,31,26,OCTOBER,1968,0,2,2,8,2,6
Duane,Sandvik,90104312342,1.84,31,31,JANUARY,1968,0,7,5,3,8,7
Johan,Skogheim,59480109461,1.91,31,22,APRIL,1968,0,1,1,6,1,7
Immanuel,Mikkelsen,98673807152,1.77,31,16,SEPTEMBER,1968,0,4,2,6,7,4
Gannon,Kittelsen,80636948093,2.38,31,3,DECEMBER,1968,0,9,5,7,5,9
Kai,Nicolaysen,05828063341,2.08,31,16,JULY,1968,0,1,3,2,4,5
Jonathon,Hovda,69519781378,2.17,31,29,FEBRUARY,1968,0,8,9,2,3,7
Heath,Krogstad,85023965343,2.28,31,14,DECEMBER,1968,0,2,7,8,3,7
Muhammad,Lystad,27770041589,2.32,31,24,AUGUST,1968,0,2,6,4,9,2
Kane,Kopperud,47078354060,1.78,31,31,MARCH,1968,0,3,4,2,9,9
Eliezer,Sannes,38136286082,2.08,31,23,OCTOBER,1968,0,9,3,1,8,2
Yosef,Bergh,91650689647,2.20,31,4,FEBRUARY,1968,0,6,4,1,6,7
Sabastian,Skog,41041919040,2.32,31,13,JANUARY,1968,0,4,2,6,3,1
Rodney,Haugstad,68650075543,2.02,31,12,FEBRUARY,1968,0,3,9,4,1,6
Andy,Førde,28369570318,1.94,31,31,MARCH,1968,0,7,9,9,2,3
Ross,Arnesen,22118630629,1.73,31,5,DECEMBER,1968,0,1,8,3,7,6
Waylon,Sund,21494410456,2.22,31,9,JULY,1968,0,5,1,7,5,3
Jaquan,Helle,09169818090,2.36,31,18,JANUARY,1968,0,4,5,4,2,4
Judah,Aasland,50094545930,2.09,31,21,OCTOBER,1968,0,6,2,1,2,6
Steven,Mathiesen,70788305406,1.91,31,25,NOVEMBER,1968,0,8,8,5,8,7
Abel,Helmersen,90574959628,1.74,31,11,NOVEMBER,1968,0,3,3,7,7,7
Sage,Nordby,11472964528,1.60,31,6,FEBRUARY,1968,0,8,7,3,9,6
Blake,Helgeland,40004461297,2.24,31,10,DECEMBER,1968,0,3,4,7,8,9
Gideon,Ravndal,14721445828,1.97,31,15,JANUARY,1968,0,9,8,1,6,7
Herbert,Skare,19620941642,2.39,31,13,AUGUST,1968,0,9,7,5,5,8
Jeffery,Opheim,84869852169,2.28,31,23,APRIL,1968,0,9,1,7,9,2
Aditya,Rød,17398490442,1.68,31,15,JANUARY,1968,0,8,6,9,3,5
Efren,Teigland,71412193372,2.21,31,13,AUGUST,1968,0,6,3,8,8,4
Jarvis,Øverås,40721115441,1.65,31,13,DECEMBER,1968,0,6,4,4,7,2
Jaylan,Olstad,28630900937,2.08,31,2,NOVEMBER,1968,0,1,7,7,9,7
Ulysses,Øren,48711369945,2.25,31,17,JULY,1968,0,9,8,6,5,5
Jahiem,Leirvik,38153974240,2.29,31,1,MAY,1968,0,7,7,3,4,6
Raul,Moen,58763400733,1.74,31,30,APRIL,1968,0,7,5,8,3,4
Deandre,Akselsen,74746666852,2.05,31,10,DECEMBER,1968,0,3,2,2,2,5
Conor,Stenersen,87443426822,2.19,31,10,FEBRUARY,1968,0,1,7,7,6,9
Jagger,Byberg,40042614173,2.22,31,18,SEPTEMBER,1968,0,6,7,2,2,5
Maximillian,Vold,23861231084,2.27,32,17,MARCH,1967,0,1,2,6,8,9
Cody,Hernes,74745518969,2.02,32,21,SEPTEMBER,1967,0,5,1,1,7,2
Andrew,Engh,77893422240,2.12,32,18,OCTOBER,1967,0,6,3,5,9,7
Dwayne,Steinsland,30902461883,2.14,32,26,SEPTEMBER,1967,0,6,3,7,3,1
Hassan,Bore,13972938993,1.91,32,9,JANUARY,1967,0,6,8,5,1,8
Gregory,Thomsen,36846428602,2.18,32,5,JUNE,1967,0,4,4,5,7,3
Kendrick,Sandvik,78163207267,1.86,32,18,SEPTEMBER,1967,0,3,5,1,9,7
Sullivan,Michelsen,84732243342,1.97,32,28,OCTOBER,1967,0,6,6,3,5,3
Domenic,Viken,91519333166,2.05,32,6,MAY,1967,0,5,2,8,9,8
Franklin,Engen,78337650478,2.02,32,4,JUNE,1967,0,1,2,7,6,8
Samir,Eikeland,00056406110,2.06,32,23,FEBRUARY,1967,0,6,5,9,7,8
Vicente,Ness,72473549454,1.89,32,22,JULY,1967,0,2,5,3,2,2
Tavion,Nordstrand,69531307552,1.64,32,27,AUGUST,1967,0,8,8,3,6,9
Austin,Øverland,89028137761,2.16,32,19,APRIL,1967,0,3,9,5,5,9
Peyton,Ahmad,52186610423,2.35,32,11,JANUARY,1967,0,6,5,6,8,5
Rohan,Tangen,70630969089,1.90,32,19,SEPTEMBER,1967,0,6,6,1,7,5
Izaiah,Lindstad,79632477623,1.78,32,23,MARCH,1967,0,7,7,9,5,6
Jayden,Barstad,96478650232,2.01,32,3,APRIL,1967,0,3,3,2,1,1
Braulio,Kristiansen,54184761080,2.11,32,19,MAY,1967,0,1,7,2,3,9
Tyrese,Blom,70460591429,2.38,32,23,MARCH,1967,0,3,9,8,5,8
Dwayne,Salomonsen,65322012656,2.22,32,23,JANUARY,1967,0,3,4,6,7,1
Skylar,Eikrem,27148012251,2.03,32,18,DECEMBER,1967,0,1,6,4,2,6
Jean,Øvergård,11310927819,1.99,32,9,FEBRUARY,1967,0,1,8,3,9,7
Daniel,Alme,82617820011,1.82,32,21,FEBRUARY,1967,0,2,5,7,7,8
Alexandre,Petterson,10824932471,2.05,32,11,JULY,1967,0,6,7,3,3,4
Jair,Helle,41643108782,2.15,32,25,AUGUST,1967,0,4,6,5,3,7
Paul,Terjesen,38979103987,1.76,32,26,NOVEMBER,1967,0,2,4,3,4,6
Terrence,Mathiesen,57092311585,1.64,32,26,JANUARY,1967,0,8,6,7,5,5
Derrick,Hage,25198282874,1.67,32,8,JANUARY,1967,0,9,4,9,6,2
Brennen,Bakken,70507160463,2.30,32,26,AUGUST,1967,0,6,2,2,8,8
Leo,Nyberg,17023650066,2.12,32,23,AUGUST,1967,0,6,3,5,1,9
Adam,Stensland,79156519426,2.25,32,19,SEPTEMBER,1967,0,6,9,7,6,4
Harrison,Brustad,77538293070,1.84,32,5,APRIL,1967,0,8,9,8,5,3
Agustin,Valen,98450321803,2.26,32,9,OCTOBER,1967,0,4,5,4,5,5
Rhett,Sandvik,86313028633,1.68,32,24,SEPTEMBER,1967,0,9,8,1,6,1
Keshawn,Fjeld,33718901638,2.09,32,16,JUNE,1967,0,8,5,8,9,1
Kory,Persen,30447108490,2.12,32,25,NOVEMBER,1967,0,7,9,7,3,6
Jaylen,Horn,25760400856,1.89,32,2,APRIL,1967,0,6,5,4,9,3
